step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
950.0,30,2814.0,43.292307692307695,1.9767202997020499,30,3797.0,0.1049648450143415,30,3797.0,False,,
955.0,32,2909.0,43.417910447761194,2.570432923533189,32,3914.0,0.1184446608172152,32,3914.0,False,,
960.0,36,3013.0,45.65151515151515,1.6554422234107447,36,3937.0,0.08145260089970446,36,3937.0,False,,
965.0,34,3120.0,44.57142857142857,2.1070601968856417,34,4001.0,0.091096846217466,34,4001.0,False,,
970.0,40,3293.0,47.042857142857144,2.40980185874723,40,3958.0,0.09371315658705079,40,3958.0,False,,
975.0,40,3396.0,47.83098591549296,2.336222795128716,40,4062.0,0.08020888457751041,40,4062.0,False,,
980.0,40,3487.0,49.81428571428572,2.043985078081682,40,4179.0,0.0849052807779858,40,4179.0,False,,
985.0,37,3569.0,53.26865671641791,1.1452489510961246,37,4251.0,0.041666705723717994,37,4251.0,False,,
990.0,40,3695.0,53.55072463768116,1.8438108590620306,40,4343.0,0.06669956118070253,40,4343.0,False,,
995.0,38,3854.0,56.6764705882353,2.00117880887564,38,4444.0,0.07588949129678342,38,4444.0,False,,
1000.0,41,4020.0,57.42857142857143,3.2003575356176657,41,4562.0,0.1241913026202764,41,4562.0,False,,
1005.0,44,4219.0,62.044117647058826,3.199075159656206,44,4722.0,0.08149042926008322,44,4722.0,False,,
1010.0,37,4256.0,66.5,2.9960461792901922,37,4806.0,0.08048846129343601,37,4806.0,False,,
1015.0,36,4288.0,70.29508196721312,2.272389080318826,36,4879.0,0.08920353009928805,36,4879.0,False,,
1020.0,34,4348.0,72.46666666666667,2.1788025852812374,34,5024.0,0.12152932689990911,34,5024.0,False,,
1025.0,35,4479.0,72.24193548387096,2.3960021096219264,35,5179.0,0.10917597057524239,35,5179.0,False,,
1030.0,39,4661.0,76.40983606557377,2.0520897015507717,39,5341.0,0.09662557296369816,39,5341.0,False,,
1035.0,43,4868.0,78.51612903225806,2.5327430659038397,43,5520.0,0.08963957926780451,43,5520.0,False,,
1040.0,45,5089.0,82.08064516129032,2.7676374996506174,45,5711.0,0.09709460206881358,45,5711.0,False,,
1045.0,46,5317.0,85.75806451612904,3.0269018736242903,46,5936.0,0.1031306669897791,46,5936.0,False,,
1050.0,48,5550.0,94.0677966101695,2.3666463239810858,48,6169.0,0.06549591370179592,48,6169.0,False,,
1055.0,48,5790.0,93.38709677419355,2.6749353854166427,48,6409.0,0.10485791835571577,48,6409.0,False,,
1060.0,49,6033.0,97.30645161290323,2.3542360428147426,49,6652.0,0.12404738863093885,49,6652.0,False,,
1065.0,53,6287.0,103.06557377049181,1.4857772681075165,53,6906.0,0.08255395687434355,53,6906.0,False,,
1070.0,55,6555.0,102.421875,1.6172379526789051,55,7174.0,0.06401187535439946,55,7174.0,False,,
1075.0,57,6834.0,103.54545454545455,1.596361759035452,57,7453.0,0.045604022707399945,57,7453.0,False,,
1080.0,58,7123.0,109.58461538461539,1.2278342349527052,58,7742.0,0.057994150238039145,58,7742.0,False,,
1085.0,60,7420.0,110.74626865671642,1.1612591896404132,60,8039.0,0.05356885452780189,60,8039.0,False,,
1090.0,63,7727.0,113.63235294117646,0.8662315395051421,63,8346.0,0.033009740287364864,63,8346.0,False,,
1095.0,65,8047.0,118.33823529411765,0.5999465984920789,65,8666.0,0.028728650651166684,65,8666.0,False,,
